holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,Hour,Day_of_Week,Weekend_Indicator,Hour_sin,Hour_cos,Rain_Indicator,Weather_Clear,Weather_Clouds,Weather_Drizzle,Weather_Fog,Weather_Haze,Weather_Mist,Weather_Rain,Weather_Smoke,Weather_Snow,Weather_Squall,Weather_Thunderstorm,Temp_Scaled,Clouds_Scaled,Congestion_Category
None,297.34,0.0,0.0,90,Drizzle,drizzle,2016-09-05 17:00:00,3518,9,17,Monday,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0.8090881823635271,0.9,Medium
None,297.34,0.0,0.0,90,Rain,moderate rain,2016-09-05 17:00:00,3518,9,17,Monday,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0,0,0,0,0.8090881823635271,0.9,Medium
None,296.91,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-09-05 18:00:00,3153,9,18,Monday,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0.8026394721055794,0.9,Medium
None,296.91,0.0,0.0,90,Rain,light rain,2016-09-05 18:00:00,3153,9,18,Monday,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0.8026394721055794,0.9,Medium
None,296.4,0.0,0.0,90,Rain,moderate rain,2016-09-05 19:00:00,2751,9,19,Monday,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,1,0,0,0,0,0.7949910017996399,0.9,Medium
None,296.4,0.0,0.0,90,Mist,mist,2016-09-05 19:00:00,2751,9,19,Monday,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,0.7949910017996399,0.9,Medium
None,296.4,0.0,0.0,90,Drizzle,light intensity drizzle,2016-09-05 19:00:00,2751,9,19,Monday,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0.7949910017996399,0.9,Medium
None,295.7,0.0,0.0,90,Mist,mist,2016-09-05 20:00:00,2299,9,20,Monday,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0.7844931013797241,0.9,Medium
None,295.7,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-05 20:00:00,2299,9,20,Monday,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0.7844931013797241,0.9,Medium
None,295.7,0.0,0.0,1,Mist,mist,2016-09-05 21:00:00,1857,9,21,Monday,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,1,0,0,0,0,0,0.7844931013797241,0.01,Medium
None,295.7,0.0,0.0,1,Rain,light rain,2016-09-05 21:00:00,1857,9,21,Monday,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0,0,0,0,0.7844931013797241,0.01,Medium
None,296.1,0.0,0.0,1,Mist,mist,2016-09-05 22:00:00,1385,9,22,Monday,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0,0,0,0,0.7904919016196765,0.01,Medium
None,296.1,0.0,0.0,1,Rain,light rain,2016-09-05 22:00:00,1385,9,22,Monday,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0.7904919016196765,0.01,Medium
None,296.53,0.0,0.0,1,Rain,light rain,2016-09-05 23:00:00,920,9,23,Monday,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,1,0,0,0,0,0.7969406118776242,0.01,Low
None,296.53,0.0,0.0,1,Mist,mist,2016-09-05 23:00:00,920,9,23,Monday,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,1,0,0,0,0,0,0.7969406118776242,0.01,Low
None,297.42,0.0,0.0,1,Rain,light rain,2016-09-06 00:00:00,466,9,0,Tuesday,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.810287942411518,0.01,Low
None,297.42,0.0,0.0,1,Mist,mist,2016-09-06 00:00:00,466,9,0,Tuesday,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.810287942411518,0.01,Low
None,297.89,0.0,0.0,1,Mist,mist,2016-09-06 01:00:00,277,9,1,Tuesday,0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,1,0,0,0,0,0,0.8173365326934612,0.01,Low
None,297.74,0.76,0.0,1,Rain,light rain,2016-09-06 02:00:00,249,9,2,Tuesday,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,1,0,0,0,0,0.8150869826034796,0.01,Low
None,297.74,0.76,0.0,1,Mist,mist,2016-09-06 02:00:00,249,9,2,Tuesday,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,0,0.8150869826034796,0.01,Low
None,297.38,1.52,0.0,1,Rain,moderate rain,2016-09-06 03:00:00,310,9,3,Tuesday,0,0.7071067811865476,0.7071067811865476,1,0,0,0,0,0,0,1,0,0,0,0,0.8096880623875226,0.01,Low
None,297.38,1.52,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-06 03:00:00,310,9,3,Tuesday,0,0.7071067811865476,0.7071067811865476,1,0,0,0,0,0,0,0,0,0,0,1,0.8096880623875226,0.01,Low
None,297.38,1.52,0.0,1,Mist,mist,2016-09-06 03:00:00,310,9,3,Tuesday,0,0.7071067811865476,0.7071067811865476,1,0,0,0,0,0,1,0,0,0,0,0,0.8096880623875226,0.01,Low
None,296.39,0.25,0.0,75,Rain,moderate rain,2016-09-06 04:00:00,780,9,4,Tuesday,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0.7948410317936412,0.75,Low
None,296.39,0.25,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 04:00:00,780,9,4,Tuesday,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,1,0.7948410317936412,0.75,Low
None,296.39,0.25,0.0,75,Mist,mist,2016-09-06 04:00:00,780,9,4,Tuesday,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0.7948410317936412,0.75,Low
None,295.98,1.0,0.0,40,Rain,heavy intensity rain,2016-09-06 05:00:00,2607,9,5,Tuesday,0,0.9659258262890683,0.25881904510252074,1,0,0,0,0,0,0,1,0,0,0,0,0.7886922615476909,0.4,Medium
None,295.98,1.0,0.0,40,Thunderstorm,proximity thunderstorm,2016-09-06 05:00:00,2607,9,5,Tuesday,0,0.9659258262890683,0.25881904510252074,1,0,0,0,0,0,0,0,0,0,0,1,0.7886922615476909,0.4,Medium
None,295.98,1.0,0.0,40,Mist,mist,2016-09-06 05:00:00,2607,9,5,Tuesday,0,0.9659258262890683,0.25881904510252074,1,0,0,0,0,0,1,0,0,0,0,0,0.7886922615476909,0.4,Medium
None,295.39,9.15,0.0,90,Rain,heavy intensity rain,2016-09-06 06:00:00,4763,9,6,Tuesday,0,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,1,0,0,0,0,0.7798440311937612,0.9,Medium
None,295.39,9.15,0.0,90,Thunderstorm,proximity thunderstorm,2016-09-06 06:00:00,4763,9,6,Tuesday,0,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,1,0.7798440311937612,0.9,Medium
None,295.39,9.15,0.0,90,Mist,mist,2016-09-06 06:00:00,4763,9,6,Tuesday,0,1.0,6.123233995736766e-17,1,0,0,0,0,0,1,0,0,0,0,0,0.7798440311937612,0.9,Medium
None,293.94,2.39,0.0,75,Rain,heavy intensity rain,2016-09-06 07:00:00,5620,9,7,Tuesday,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,1,0,0,0,0,0.7580983803239353,0.75,High
None,293.94,2.39,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 07:00:00,5620,9,7,Tuesday,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,0,0,0,0,1,0.7580983803239353,0.75,High
None,293.9,2.29,0.0,75,Rain,heavy intensity rain,2016-09-06 08:00:00,5267,9,8,Tuesday,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0.7574985002999398,0.75,High
None,293.9,2.29,0.0,75,Mist,mist,2016-09-06 08:00:00,5267,9,8,Tuesday,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0.7574985002999398,0.75,High
None,293.9,2.29,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 08:00:00,5267,9,8,Tuesday,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,1,0.7574985002999398,0.75,High
None,294.04,2.29,0.0,90,Rain,moderate rain,2016-09-06 09:00:00,4767,9,9,Tuesday,0,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,0,1,0,0,0,0,0.7595980803839236,0.9,Medium
None,294.04,2.29,0.0,90,Mist,mist,2016-09-06 09:00:00,4767,9,9,Tuesday,0,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0.7595980803839236,0.9,Medium
None,294.27,0.51,0.0,90,Rain,light rain,2016-09-06 10:00:00,4024,9,10,Tuesday,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,1,0,0,0,0,0.7630473905218955,0.9,Medium
None,294.27,0.51,0.0,90,Mist,mist,2016-09-06 10:00:00,4024,9,10,Tuesday,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,0,0.7630473905218955,0.9,Medium
None,294.27,0.51,0.0,90,Thunderstorm,thunderstorm with rain,2016-09-06 10:00:00,4024,9,10,Tuesday,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,1,0.7630473905218955,0.9,Medium
None,294.68,3.27,0.0,75,Rain,moderate rain,2016-09-06 11:00:00,4335,9,11,Tuesday,0,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,0,1,0,0,0,0,0.7691961607678467,0.75,Medium
None,294.68,3.27,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 11:00:00,4335,9,11,Tuesday,0,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,0,0,0,0,0,1,0.7691961607678467,0.75,Medium
None,294.68,3.27,0.0,75,Mist,mist,2016-09-06 11:00:00,4335,9,11,Tuesday,0,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,1,0,0,0,0,0,0.7691961607678467,0.75,Medium
None,294.68,3.27,0.0,75,Drizzle,drizzle,2016-09-06 11:00:00,4335,9,11,Tuesday,0,0.258819045102521,-0.9659258262890682,1,0,0,1,0,0,0,0,0,0,0,0,0.7691961607678467,0.75,Medium
None,295.3,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-06 12:00:00,4300,9,12,Tuesday,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.7784943011397724,0.75,Medium
None,295.3,0.0,0.0,75,Rain,light rain,2016-09-06 12:00:00,4300,9,12,Tuesday,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.7784943011397724,0.75,Medium
None,295.94,0.0,0.0,75,Drizzle,drizzle,2016-09-06 13:00:00,4294,9,13,Tuesday,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0.7880923815236953,0.75,Medium
None,297.08,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2016-09-06 14:00:00,4782,9,14,Tuesday,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,1,0.8051889622075584,0.4,Medium
None,297.77,0.0,0.0,40,Clouds,scattered clouds,2016-09-06 15:00:00,5141,9,15,Tuesday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.8155368926214756,0.4,High
None,298.25,0.0,0.0,1,Clear,sky is clear,2016-09-06 16:00:00,6074,9,16,Tuesday,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0.8227354529094182,0.01,High
None,298.25,0.0,0.0,75,Rain,moderate rain,2016-09-06 17:00:00,4750,9,17,Tuesday,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0,0,0,0,0.8227354529094182,0.75,Medium
None,297.31,0.0,0.0,75,Rain,light rain,2016-09-06 18:00:00,4044,9,18,Tuesday,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0,0,0,0,0.8086382723455311,0.75,Medium
None,296.53,0.0,0.0,90,Rain,light rain,2016-09-06 19:00:00,2628,9,19,Tuesday,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,1,0,0,0,0,0.7969406118776242,0.9,Medium
None,295.77,0.0,0.0,90,Rain,light rain,2016-09-06 20:00:00,2227,9,20,Tuesday,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0.7855428914217155,0.9,Medium
None,295.77,0.0,0.0,90,Drizzle,light intensity drizzle,2016-09-06 20:00:00,2227,9,20,Tuesday,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0.7855428914217155,0.9,Medium
None,295.12,0.0,0.0,1,Rain,light rain,2016-09-06 21:00:00,2004,9,21,Tuesday,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0,0,0,0,0.7757948410317939,0.01,Medium
None,295.12,0.0,0.0,1,Drizzle,light intensity drizzle,2016-09-06 21:00:00,2004,9,21,Tuesday,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0.7757948410317939,0.01,Medium
None,294.88,0.0,0.0,1,Rain,light rain,2016-09-06 22:00:00,1410,9,22,Tuesday,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0,0,0,0,0.7721955608878225,0.01,Medium
None,294.88,0.0,0.0,1,Drizzle,light intensity drizzle,2016-09-06 22:00:00,1410,9,22,Tuesday,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0.7721955608878225,0.01,Medium
None,294.53,0.0,0.0,1,Clear,sky is clear,2016-09-06 23:00:00,851,9,23,Tuesday,0,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.7669466106778642,0.01,Low
None,294.09,0.0,0.0,1,Mist,mist,2016-09-07 00:00:00,426,9,0,Wednesday,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.760347930413917,0.01,Low
None,294.22,0.0,0.0,40,Clouds,scattered clouds,2016-09-07 01:00:00,293,9,1,Wednesday,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.7622975404919021,0.4,Low
None,293.56,0.0,0.0,75,Clouds,broken clouds,2016-09-07 02:00:00,227,9,2,Wednesday,0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.752399520095981,0.75,Low
None,293.44,0.0,0.0,90,Mist,mist,2016-09-07 03:00:00,315,9,3,Wednesday,0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,1,0,0,0,0,0,0.7505998800239952,0.9,Low
None,293.43,0.0,0.0,90,Mist,mist,2016-09-07 04:00:00,847,9,4,Wednesday,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0.7504499100179967,0.9,Low
None,293.31,0.0,0.0,90,Mist,mist,2016-09-07 05:00:00,2874,9,5,Wednesday,0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,1,0,0,0,0,0,0.7486502699460109,0.9,Medium
None,293.33,0.0,0.0,90,Rain,light rain,2016-09-07 06:00:00,5530,9,6,Wednesday,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0.7489502099580083,0.9,High
None,293.22,0.0,0.0,90,Rain,moderate rain,2016-09-07 07:00:00,5903,9,7,Wednesday,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0,0,0,0,0.7473005398920222,0.9,High
None,293.16,0.51,0.0,90,Rain,moderate rain,2016-09-07 08:00:00,5732,9,8,Wednesday,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0.7464007198560293,0.9,High
None,293.16,0.51,0.0,90,Mist,mist,2016-09-07 08:00:00,5732,9,8,Wednesday,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0.7464007198560293,0.9,High
None,293.16,0.51,0.0,90,Drizzle,drizzle,2016-09-07 08:00:00,5732,9,8,Wednesday,0,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,0,0,0,0,0,0,0,0.7464007198560293,0.9,High
None,293.02,0.3,0.0,90,Rain,moderate rain,2016-09-07 09:00:00,4926,9,9,Wednesday,0,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,0,1,0,0,0,0,0.7443011397720455,0.9,Medium
None,293.02,0.3,0.0,90,Mist,mist,2016-09-07 09:00:00,4926,9,9,Wednesday,0,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0.7443011397720455,0.9,Medium
None,293.02,0.3,0.0,90,Drizzle,light intensity drizzle,2016-09-07 09:00:00,4926,9,9,Wednesday,0,0.7071067811865476,-0.7071067811865475,1,0,0,1,0,0,0,0,0,0,0,0,0.7443011397720455,0.9,Medium
None,293.2,0.28,0.0,90,Rain,light rain,2016-09-07 10:00:00,4056,9,10,Wednesday,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,1,0,0,0,0,0.747000599880024,0.9,Medium
None,293.2,0.28,0.0,90,Mist,mist,2016-09-07 10:00:00,4056,9,10,Wednesday,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,0,0.747000599880024,0.9,Medium
None,293.2,0.28,0.0,90,Drizzle,light intensity drizzle,2016-09-07 10:00:00,4056,9,10,Wednesday,0,0.49999999999999994,-0.8660254037844387,1,0,0,1,0,0,0,0,0,0,0,0,0.747000599880024,0.9,Medium
None,293.53,0.0,0.0,90,Mist,mist,2016-09-07 11:00:00,4323,9,11,Wednesday,0,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0,0,0,0,0.7519496100779841,0.9,Medium
None,293.53,0.0,0.0,90,Rain,moderate rain,2016-09-07 11:00:00,4323,9,11,Wednesday,0,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,1,0,0,0,0,0.7519496100779841,0.9,Medium
None,293.72,0.0,0.0,90,Rain,light rain,2016-09-07 12:00:00,4442,9,12,Wednesday,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.7547990401919621,0.9,Medium
None,293.72,0.0,0.0,90,Drizzle,light intensity drizzle,2016-09-07 12:00:00,4442,9,12,Wednesday,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0.7547990401919621,0.9,Medium
None,293.72,0.0,0.0,90,Mist,mist,2016-09-07 12:00:00,4442,9,12,Wednesday,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.7547990401919621,0.9,Medium
None,294.4,0.0,0.0,90,Rain,heavy intensity rain,2016-09-07 13:00:00,4392,9,13,Wednesday,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0,0,0,0,0.7649970005998799,0.9,Medium
None,294.94,0.0,0.0,90,Clouds,overcast clouds,2016-09-07 14:00:00,4820,9,14,Wednesday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.7730953809238154,0.9,Medium
None,295.88,0.0,0.0,40,Clouds,scattered clouds,2016-09-07 15:00:00,5186,9,15,Wednesday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.7871925614877026,0.4,High
None,296.04,0.0,0.0,40,Clouds,scattered clouds,2016-09-07 16:00:00,6244,9,16,Wednesday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.7895920815836837,0.4,High
None,296.58,0.0,0.0,90,Clouds,overcast clouds,2016-09-07 17:00:00,4527,9,17,Wednesday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.7976904619076184,0.9,Medium
None,296.85,0.0,0.0,75,Clouds,broken clouds,2016-09-07 18:00:00,3861,9,18,Wednesday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.8017396520695865,0.75,Medium
None,296.5,0.0,0.0,75,Clouds,broken clouds,2016-09-07 19:00:00,2533,9,19,Wednesday,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,0,0,0,0,0,0,0.7964907018596282,0.75,Medium
None,295.64,0.0,0.0,75,Clouds,broken clouds,2016-09-07 20:00:00,2335,9,20,Wednesday,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.7835932813437312,0.75,Medium
None,294.67,0.0,0.0,75,Clouds,broken clouds,2016-09-07 21:00:00,2056,9,21,Wednesday,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0,0,0,0,0,0,0,0,0.769046190761848,0.75,Medium
None,294.21,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2016-09-07 22:00:00,907,9,22,Wednesday,0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,1,0.7621475704859026,0.01,Low
None,294.08,0.0,0.0,1,Clear,sky is clear,2016-09-07 23:00:00,1,9,23,Wednesday,0,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.7601979604079183,0.01,Low
None,293.96,0.0,0.0,1,Clear,sky is clear,2016-09-08 00:00:00,7,9,0,Thursday,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.7583983203359327,0.01,Low
None,293.91,0.0,0.0,1,Mist,mist,2016-09-08 01:00:00,3,9,1,Thursday,0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,1,0,0,0,0,0,0.7576484703059393,0.01,Low
None,293.91,0.0,0.0,1,Clear,sky is clear,2016-09-08 02:00:00,3,9,2,Thursday,0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.7576484703059393,0.01,Low
None,293.86,0.0,0.0,75,Clouds,broken clouds,2016-09-08 03:00:00,1,9,3,Thursday,0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0.7568986202759451,0.75,Low
None,293.1,0.0,0.0,40,Clouds,scattered clouds,2016-09-08 04:00:00,685,9,4,Thursday,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.7455008998200364,0.4,Low
None,291.37,0.0,0.0,1,Clear,sky is clear,2016-09-08 05:00:00,2842,9,5,Thursday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.7195560887822438,0.01,Medium
None,290.16,0.0,0.0,1,Clear,sky is clear,2016-09-08 06:00:00,5589,9,6,Thursday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.7014097180563892,0.01,High
None,289.25,0.0,0.0,1,Clear,sky is clear,2016-09-08 07:00:00,5923,9,7,Thursday,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.6877624475104981,0.01,High
None,289.11,0.0,0.0,1,Clear,sky is clear,2016-09-08 08:00:00,5505,9,8,Thursday,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0.685662867426515,0.01,High
None,290.06,0.0,0.0,40,Clouds,scattered clouds,2016-09-08 09:00:00,4959,9,9,Thursday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.6999100179964008,0.4,High
None,291.71,0.0,0.0,1,Clear,sky is clear,2016-09-08 10:00:00,4220,9,10,Thursday,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.7246550689862026,0.01,Medium
None,293.48,0.0,0.0,1,Clear,sky is clear,2016-09-08 11:00:00,4451,9,11,Thursday,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,0,0,0.7511997600479908,0.01,Medium
None,294.1,0.0,0.0,1,Clear,sky is clear,2016-09-08 12:00:00,4569,9,12,Thursday,0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.7604979004199165,0.01,Medium
None,295.47,0.0,0.0,1,Clear,sky is clear,2016-09-08 13:00:00,4407,9,13,Thursday,0,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.7810437912417522,0.01,Medium
None,296.85,0.0,0.0,1,Clear,sky is clear,2016-09-08 14:00:00,4926,9,14,Thursday,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0,0.8017396520695865,0.01,Medium
None,296.76,0.0,0.0,1,Clear,sky is clear,2016-09-08 15:00:00,5342,9,15,Thursday,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,0,0,0.8003899220155969,0.01,High
None,297.36,0.0,0.0,1,Clear,sky is clear,2016-09-08 16:00:00,6176,9,16,Thursday,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0.8093881223755253,0.01,High
None,297.4,0.0,0.0,1,Clear,sky is clear,2016-09-08 17:00:00,5450,9,17,Thursday,0,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.8099880023995198,0.01,High
None,296.47,0.0,0.0,1,Clear,sky is clear,2016-09-08 18:00:00,4232,9,18,Thursday,0,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0,0.7960407918416322,0.01,Medium
None,294.89,0.0,0.0,1,Clear,sky is clear,2016-09-08 19:00:00,3333,9,19,Thursday,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.7723455308938212,0.01,Medium
None,292.92,0.0,0.0,75,Rain,light rain,2016-09-08 20:00:00,3018,9,20,Thursday,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0.7428014397120579,0.75,Medium
None,292.42,0.0,0.0,75,Rain,light rain,2016-09-08 21:00:00,2534,9,21,Thursday,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0,0,0,0,0.735302939412118,0.75,Medium
None,291.19,0.0,0.0,40,Clouds,scattered clouds,2016-09-08 22:00:00,2090,9,22,Thursday,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0.7168566286742653,0.4,Medium
None,290.55,0.0,0.0,1,Rain,light rain,2016-09-08 23:00:00,2657,9,23,Thursday,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,1,0,0,0,0,0.7072585482903422,0.01,Medium
None,289.95,0.0,0.0,40,Rain,light rain,2016-09-09 00:00:00,745,9,0,Friday,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.6982603479304139,0.4,Low
None,289.69,0.0,0.0,1,Rain,light rain,2016-09-09 01:00:00,413,9,1,Friday,0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,1,0,0,0,0,0.6943611277744453,0.01,Low
None,289.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-09 02:00:00,277,9,2,Friday,0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,1,0.694811037792442,0.75,Low
