holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month
None,278.79,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 12:00:00,4480,5
None,279.8,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 13:00:00,4220,5
None,281.12,0.0,0.0,20,Clouds,few clouds,2016-05-14 14:00:00,4355,5
None,282.08,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 15:00:00,4223,5
None,283.15,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 16:00:00,4407,5
None,283.77,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 17:00:00,4403,5
None,283.23,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 18:00:00,4031,5
None,282.71,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 19:00:00,3707,5
None,281.72,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 20:00:00,3154,5
None,279.92,0.0,0.0,20,Clouds,few clouds,2016-05-14 21:00:00,3196,5
None,278.42,0.0,0.0,20,Clouds,few clouds,2016-05-14 22:00:00,3427,5
None,276.67,0.0,0.0,20,Clouds,few clouds,2016-05-14 23:00:00,2225,5
None,275.41,0.0,0.0,1,Haze,haze,2016-05-15 00:00:00,1687,5
None,274.0,0.0,0.0,1,Clear,sky is clear,2016-05-15 01:00:00,972,5
None,273.29,0.0,0.0,1,Clear,sky is clear,2016-05-15 02:00:00,822,5
None,273.21,0.0,0.0,1,Clear,sky is clear,2016-05-15 03:00:00,411,5
None,273.04,0.0,0.0,1,Clear,sky is clear,2016-05-15 04:00:00,486,5
None,273.37,0.0,0.0,20,Clouds,few clouds,2016-05-15 05:00:00,698,5
None,273.55,0.0,0.0,20,Clouds,few clouds,2016-05-15 06:00:00,960,5
None,274.99,0.0,0.0,1,Clear,sky is clear,2016-05-15 07:00:00,1391,5
None,278.4,0.0,0.0,1,Clear,sky is clear,2016-05-15 08:00:00,2002,5
None,281.49,0.0,0.0,1,Clear,sky is clear,2016-05-15 09:00:00,2914,5
None,283.86,0.0,0.0,1,Clear,sky is clear,2016-05-15 10:00:00,3644,5
None,285.69,0.0,0.0,20,Clouds,few clouds,2016-05-15 11:00:00,3858,5
None,287.26,0.0,0.0,20,Clouds,few clouds,2016-05-15 12:00:00,4142,5
None,288.25,0.0,0.0,40,Clouds,scattered clouds,2016-05-15 13:00:00,4530,5
None,289.27,0.0,0.0,75,Clouds,broken clouds,2016-05-15 14:00:00,4765,5
None,289.85,0.0,0.0,75,Clouds,broken clouds,2016-05-15 15:00:00,4442,5
None,290.7,0.0,0.0,40,Clouds,scattered clouds,2016-05-15 16:00:00,5040,5
None,290.85,0.0,0.0,40,Clouds,scattered clouds,2016-05-15 17:00:00,4643,5
None,290.78,0.0,0.0,40,Clouds,scattered clouds,2016-05-15 18:00:00,4032,5
None,290.51,0.0,0.0,40,Clouds,scattered clouds,2016-05-15 19:00:00,3259,5
None,289.18,0.0,0.0,40,Clouds,scattered clouds,2016-05-15 20:00:00,3078,5
None,287.08,0.0,0.0,75,Clouds,broken clouds,2016-05-15 21:00:00,2857,5
None,286.67,0.0,0.0,75,Clouds,broken clouds,2016-05-15 22:00:00,2162,5
None,286.28,0.0,0.0,75,Clouds,broken clouds,2016-05-15 23:00:00,1572,5
None,286.43,0.0,0.0,75,Clouds,broken clouds,2016-05-16 00:00:00,667,5
None,286.61,0.0,0.0,75,Clouds,broken clouds,2016-05-16 01:00:00,394,5
None,285.39,0.0,0.0,90,Rain,light rain,2016-05-16 02:00:00,285,5
None,284.6,0.0,0.0,90,Clouds,overcast clouds,2016-05-16 03:00:00,340,5
None,282.53,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 04:00:00,854,5
None,280.8,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 05:00:00,2855,5
None,280.24,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 06:00:00,5922,5
None,284.03,0.0,0.0,20,Clouds,few clouds,2016-05-16 08:00:00,5853,5
None,285.77,0.0,0.0,20,Clouds,few clouds,2016-05-16 09:00:00,4907,5
None,287.33,0.0,0.0,20,Clouds,few clouds,2016-05-16 10:00:00,4389,5
None,288.76,0.0,0.0,20,Clouds,few clouds,2016-05-16 11:00:00,4564,5
None,289.42,0.0,0.0,20,Clouds,few clouds,2016-05-16 12:00:00,4837,5
None,289.58,0.0,0.0,20,Clouds,few clouds,2016-05-16 13:00:00,4703,5
None,289.72,0.0,0.0,20,Clouds,few clouds,2016-05-16 14:00:00,5165,5
None,290.73,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 15:00:00,5598,5
None,290.28,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 16:00:00,6144,5
None,290.19,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 17:00:00,5648,5
None,289.81,0.0,0.0,75,Clouds,broken clouds,2016-05-16 18:00:00,4297,5
None,289.34,0.0,0.0,40,Clouds,scattered clouds,2016-05-16 19:00:00,3077,5
None,288.45,0.0,0.0,20,Clouds,few clouds,2016-05-16 20:00:00,2764,5
None,286.12,0.0,0.0,20,Clouds,few clouds,2016-05-16 21:00:00,2846,5
None,283.87,0.0,0.0,20,Clouds,few clouds,2016-05-16 22:00:00,1806,5
None,282.64,0.0,0.0,20,Clouds,few clouds,2016-05-16 23:00:00,1035,5
None,282.91,0.0,0.0,20,Clouds,few clouds,2016-05-17 00:00:00,614,5
None,282.66,0.0,0.0,1,Clear,sky is clear,2016-05-17 01:00:00,372,5
None,281.66,0.0,0.0,1,Clear,sky is clear,2016-05-17 02:00:00,258,5
None,281.58,0.0,0.0,20,Clouds,few clouds,2016-05-17 03:00:00,324,5
None,280.97,0.0,0.0,90,Clouds,overcast clouds,2016-05-17 04:00:00,896,5
None,280.12,0.0,0.0,90,Clouds,overcast clouds,2016-05-17 05:00:00,2956,5
None,279.19,0.0,0.0,40,Clouds,scattered clouds,2016-05-17 06:00:00,6095,5
None,280.36,0.0,0.0,40,Clouds,scattered clouds,2016-05-17 07:00:00,6807,5
None,282.73,0.0,0.0,75,Clouds,broken clouds,2016-05-17 08:00:00,6085,5
None,284.72,0.0,0.0,20,Clouds,few clouds,2016-05-17 09:00:00,5177,5
None,286.16,0.0,0.0,20,Clouds,few clouds,2016-05-17 10:00:00,4455,5
None,287.0,0.0,0.0,1,Clear,sky is clear,2016-05-17 11:00:00,4777,5
None,288.42,0.0,0.0,20,Clouds,few clouds,2016-05-17 12:00:00,4799,5
None,289.1,0.0,0.0,20,Clouds,few clouds,2016-05-17 13:00:00,4945,5
None,289.98,0.0,0.0,20,Clouds,few clouds,2016-05-17 14:00:00,5189,5
None,290.36,0.0,0.0,20,Clouds,few clouds,2016-05-17 15:00:00,5817,5
None,290.42,0.0,0.0,20,Clouds,few clouds,2016-05-17 16:00:00,6360,5
None,290.66,0.0,0.0,20,Clouds,few clouds,2016-05-17 17:00:00,6032,5
None,290.24,0.0,0.0,20,Clouds,few clouds,2016-05-17 18:00:00,4459,5
None,289.54,0.0,0.0,20,Haze,haze,2016-05-17 19:00:00,2631,5
None,288.64,0.0,0.0,20,Clouds,few clouds,2016-05-17 20:00:00,2739,5
None,285.89,0.0,0.0,20,Clouds,few clouds,2016-05-17 21:00:00,2438,5
None,282.84,0.0,0.0,20,Clouds,few clouds,2016-05-17 22:00:00,1736,5
None,281.17,0.0,0.0,20,Clouds,few clouds,2016-05-17 23:00:00,1115,5
None,280.01,0.0,0.0,1,Clear,sky is clear,2016-05-18 00:00:00,588,5
None,279.16,0.0,0.0,1,Clear,sky is clear,2016-05-18 01:00:00,333,5
None,278.29,0.0,0.0,1,Clear,sky is clear,2016-05-18 02:00:00,302,5
None,277.58,0.0,0.0,1,Clear,sky is clear,2016-05-18 03:00:00,360,5
None,277.01,0.0,0.0,1,Clear,sky is clear,2016-05-18 04:00:00,905,5
None,276.82,0.0,0.0,1,Clear,sky is clear,2016-05-18 05:00:00,2982,5
None,276.27,0.0,0.0,1,Clear,sky is clear,2016-05-18 06:00:00,6045,5
None,278.16,0.0,0.0,1,Haze,haze,2016-05-18 07:00:00,6669,5
None,283.0,0.0,0.0,1,Clear,sky is clear,2016-05-18 08:00:00,5742,5
None,286.94,0.0,0.0,1,Clear,sky is clear,2016-05-18 09:00:00,5139,5
None,289.34,0.0,0.0,5,Clear,sky is clear,2016-05-18 10:00:00,4572,5
None,290.69,0.0,0.0,1,Clear,sky is clear,2016-05-18 11:00:00,4784,5
None,291.45,0.0,0.0,40,Clouds,scattered clouds,2016-05-18 12:00:00,4940,5
None,291.56,0.0,0.0,20,Clouds,few clouds,2016-05-18 13:00:00,4991,5
None,292.37,0.0,0.0,20,Clouds,few clouds,2016-05-18 14:00:00,5494,5
None,292.78,0.0,0.0,20,Clouds,few clouds,2016-05-18 15:00:00,5617,5
None,293.4,0.0,0.0,20,Clouds,few clouds,2016-05-18 16:00:00,6472,5
None,293.4,0.0,0.0,20,Clouds,few clouds,2016-05-18 17:00:00,6147,5
None,293.23,0.0,0.0,20,Clouds,few clouds,2016-05-18 18:00:00,4201,5
None,292.55,0.0,0.0,1,Clear,sky is clear,2016-05-18 19:00:00,2490,5
None,291.23,0.0,0.0,20,Clouds,few clouds,2016-05-18 20:00:00,2617,5
None,287.7,0.0,0.0,40,Clouds,scattered clouds,2016-05-18 21:00:00,2530,5
None,284.77,0.0,0.0,1,Clear,sky is clear,2016-05-18 22:00:00,1765,5
None,283.23,0.0,0.0,75,Clouds,broken clouds,2016-05-18 23:00:00,1124,5
None,281.95,0.0,0.0,1,Clear,sky is clear,2016-05-19 00:00:00,643,5
None,281.47,0.0,0.0,1,Clear,sky is clear,2016-05-19 01:00:00,392,5
None,281.14,0.0,0.0,1,Clear,sky is clear,2016-05-19 02:00:00,287,5
None,280.94,0.0,0.0,1,Clear,sky is clear,2016-05-19 03:00:00,351,5
None,280.69,0.0,0.0,1,Clear,sky is clear,2016-05-19 04:00:00,874,5
None,280.7,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 05:00:00,2925,5
None,280.53,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 06:00:00,6054,5
None,282.27,0.0,0.0,20,Clouds,few clouds,2016-05-19 07:00:00,6845,5
None,285.82,0.0,0.0,20,Clouds,few clouds,2016-05-19 08:00:00,5884,5
None,288.32,0.0,0.0,20,Clouds,few clouds,2016-05-19 09:00:00,5008,5
None,291.01,0.0,0.0,20,Clouds,few clouds,2016-05-19 10:00:00,4597,5
None,293.01,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 11:00:00,4932,5
None,294.44,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 12:00:00,5120,5
None,294.56,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 13:00:00,5005,5
None,295.13,0.0,0.0,75,Clouds,broken clouds,2016-05-19 14:00:00,5375,5
None,295.44,0.0,0.0,90,Clouds,overcast clouds,2016-05-19 15:00:00,5666,5
None,295.62,0.0,0.0,75,Clouds,broken clouds,2016-05-19 16:00:00,6428,5
None,295.37,0.0,0.0,75,Clouds,broken clouds,2016-05-19 17:00:00,6063,5
None,295.55,0.0,0.0,75,Clouds,broken clouds,2016-05-19 18:00:00,4756,5
None,294.81,0.0,0.0,75,Clouds,broken clouds,2016-05-19 19:00:00,3028,5
None,293.2,0.0,0.0,1,Clear,sky is clear,2016-05-19 20:00:00,2759,5
None,291.24,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 21:00:00,2680,5
None,289.28,0.0,0.0,40,Clouds,scattered clouds,2016-05-19 22:00:00,2313,5
None,287.95,0.0,0.0,1,Clear,sky is clear,2016-05-19 23:00:00,1395,5
None,287.85,0.0,0.0,40,Clouds,scattered clouds,2016-05-20 00:00:00,750,5
None,287.0,0.0,0.0,20,Clouds,few clouds,2016-05-20 01:00:00,450,5
None,285.55,0.0,0.0,20,Clouds,few clouds,2016-05-20 02:00:00,330,5
None,284.78,0.0,0.0,20,Clouds,few clouds,2016-05-20 03:00:00,376,5
None,283.91,0.0,0.0,20,Clouds,few clouds,2016-05-20 04:00:00,850,5
None,283.33,0.0,0.0,20,Clouds,few clouds,2016-05-20 05:00:00,2714,5
None,282.52,0.0,0.0,20,Clouds,few clouds,2016-05-20 06:00:00,5661,5
None,284.17,0.0,0.0,20,Clouds,few clouds,2016-05-20 07:00:00,6715,5
None,287.85,0.0,0.0,20,Clouds,few clouds,2016-05-20 08:00:00,5415,5
None,290.31,0.0,0.0,75,Clouds,broken clouds,2016-05-20 09:00:00,5293,5
None,292.55,0.0,0.0,75,Clouds,broken clouds,2016-05-20 10:00:00,4608,5
None,294.56,0.0,0.0,20,Clouds,few clouds,2016-05-20 11:00:00,5149,5
None,295.14,0.0,0.0,40,Clouds,scattered clouds,2016-05-20 12:00:00,5252,5
None,295.48,0.0,0.0,75,Clouds,broken clouds,2016-05-20 13:00:00,5189,5
None,295.46,0.0,0.0,75,Clouds,broken clouds,2016-05-20 14:00:00,5426,5
None,295.67,0.0,0.0,75,Clouds,broken clouds,2016-05-20 15:00:00,5922,5
None,295.73,0.0,0.0,75,Clouds,broken clouds,2016-05-20 16:00:00,6126,5
None,295.69,0.0,0.0,75,Clouds,broken clouds,2016-05-20 17:00:00,5514,5
None,295.64,0.0,0.0,75,Clouds,broken clouds,2016-05-20 18:00:00,4756,5
None,295.14,0.0,0.0,75,Clouds,broken clouds,2016-05-20 19:00:00,3680,5
None,294.04,0.0,0.0,75,Clouds,broken clouds,2016-05-20 20:00:00,3223,5
None,290.54,0.0,0.0,75,Clouds,broken clouds,2016-05-20 21:00:00,3399,5
None,287.42,0.0,0.0,1,Clear,sky is clear,2016-05-20 22:00:00,3133,5
None,286.51,0.0,0.0,68,Clouds,broken clouds,2016-05-20 23:00:00,2312,5
None,284.86,0.0,0.0,1,Clear,sky is clear,2016-05-21 00:00:00,1689,5
None,284.36,0.0,0.0,75,Clouds,broken clouds,2016-05-21 01:00:00,1016,5
None,283.33,0.0,0.0,90,Clouds,overcast clouds,2016-05-21 02:00:00,1081,5
None,282.92,0.3,0.0,75,Rain,light rain,2016-05-21 03:00:00,875,5
None,281.64,0.0,0.0,1,Mist,mist,2016-05-21 04:00:00,946,5
None,281.5,0.0,0.0,1,Mist,mist,2016-05-21 05:00:00,1435,5
None,281.3,0.0,0.0,1,Mist,mist,2016-05-21 06:00:00,1718,5
None,282.72,0.0,0.0,1,Haze,haze,2016-05-21 07:00:00,2026,5
None,286.87,0.0,0.0,40,Haze,haze,2016-05-21 08:00:00,2763,5
None,290.82,0.0,0.0,1,Clear,sky is clear,2016-05-21 09:00:00,3897,5
None,294.01,0.0,0.0,1,Clear,sky is clear,2016-05-21 10:00:00,4194,5
None,296.55,0.0,0.0,1,Clear,sky is clear,2016-05-21 11:00:00,4755,5
None,297.28,0.0,0.0,20,Clouds,few clouds,2016-05-21 12:00:00,5117,5
None,298.02,0.0,0.0,20,Clouds,few clouds,2016-05-21 13:00:00,4891,5
None,298.67,0.0,0.0,20,Clouds,few clouds,2016-05-21 14:00:00,4569,5
None,298.74,0.0,0.0,1,Clear,sky is clear,2016-05-21 15:00:00,4473,5
None,299.12,0.0,0.0,5,Clear,sky is clear,2016-05-21 16:00:00,4523,5
None,299.05,0.0,0.0,1,Clear,sky is clear,2016-05-21 17:00:00,4097,5
None,298.94,0.0,0.0,1,Haze,haze,2016-05-21 18:00:00,3895,5
None,298.66,0.0,0.0,1,Clear,sky is clear,2016-05-21 19:00:00,3523,5
None,296.98,0.0,0.0,5,Clear,sky is clear,2016-05-21 20:00:00,3345,5
None,291.32,0.0,0.0,1,Clear,sky is clear,2016-05-21 21:00:00,3472,5
None,289.1,0.0,0.0,1,Clear,sky is clear,2016-05-21 22:00:00,3370,5
None,287.05,0.0,0.0,1,Clear,sky is clear,2016-05-21 23:00:00,2273,5
None,285.77,0.0,0.0,1,Clear,sky is clear,2016-05-22 00:00:00,1719,5
None,285.39,0.0,0.0,1,Haze,haze,2016-05-22 01:00:00,1185,5
None,284.38,0.0,0.0,1,Haze,haze,2016-05-22 02:00:00,966,5
None,284.75,0.0,0.0,1,Haze,haze,2016-05-22 03:00:00,387,5
None,284.21,0.0,0.0,1,Mist,mist,2016-05-22 04:00:00,326,5
None,284.5,0.0,0.0,1,Haze,haze,2016-05-22 05:00:00,458,5
None,283.78,0.0,0.0,1,Haze,haze,2016-05-22 06:00:00,898,5
None,285.41,0.0,0.0,20,Clouds,few clouds,2016-05-22 07:00:00,1210,5
None,289.62,0.0,0.0,20,Clouds,few clouds,2016-05-22 08:00:00,1954,5
None,293.01,0.0,0.0,20,Clouds,few clouds,2016-05-22 09:00:00,2844,5
None,295.82,0.0,0.0,20,Clouds,few clouds,2016-05-22 10:00:00,3603,5
None,297.88,0.0,0.0,20,Clouds,few clouds,2016-05-22 11:00:00,4348,5
None,299.27,0.0,0.0,20,Clouds,few clouds,2016-05-22 12:00:00,4642,5
None,300.07,0.0,0.0,40,Clouds,scattered clouds,2016-05-22 13:00:00,4691,5
None,301.08,0.0,0.0,75,Clouds,broken clouds,2016-05-22 14:00:00,4332,5
None,301.62,0.0,0.0,75,Clouds,broken clouds,2016-05-22 15:00:00,4263,5
None,301.66,0.0,0.0,75,Clouds,broken clouds,2016-05-22 16:00:00,4399,5
None,301.48,0.0,0.0,75,Clouds,broken clouds,2016-05-22 17:00:00,4093,5
None,300.92,0.0,0.0,75,Clouds,broken clouds,2016-05-22 18:00:00,3778,5
None,300.09,0.0,0.0,75,Clouds,broken clouds,2016-05-22 19:00:00,3442,5
None,298.73,0.0,0.0,75,Clouds,broken clouds,2016-05-22 20:00:00,3180,5
None,296.72,0.0,0.0,75,Clouds,broken clouds,2016-05-22 21:00:00,2624,5
None,295.52,0.0,0.0,1,Clear,sky is clear,2016-05-22 22:00:00,1939,5
None,295.05,0.0,0.0,40,Clouds,scattered clouds,2016-05-22 23:00:00,1166,5
None,294.57,0.0,0.0,40,Clouds,scattered clouds,2016-05-23 00:00:00,775,5
None,293.97,0.0,0.0,20,Clouds,few clouds,2016-05-23 01:00:00,457,5
None,293.49,0.0,0.0,20,Clouds,few clouds,2016-05-23 02:00:00,349,5
None,293.17,0.0,0.0,20,Clouds,few clouds,2016-05-23 03:00:00,339,5
None,292.78,0.0,0.0,40,Clouds,scattered clouds,2016-05-23 04:00:00,896,5
None,292.53,0.0,0.0,75,Clouds,broken clouds,2016-05-23 05:00:00,2906,5
None,292.85,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-05-23 06:00:00,5918,5
None,292.95,0.0,0.0,75,Rain,light rain,2016-05-23 07:00:00,6414,5
None,293.63,0.0,0.0,90,Clouds,overcast clouds,2016-05-23 08:00:00,5791,5
None,294.72,0.0,0.0,90,Clouds,overcast clouds,2016-05-23 09:00:00,4675,5
None,294.54,0.0,0.0,90,Rain,proximity shower rain,2016-05-23 10:00:00,4326,5
None,295.25,0.0,0.0,90,Rain,proximity shower rain,2016-05-23 11:00:00,4627,5
None,296.87,0.25,0.0,75,Rain,light rain,2016-05-23 12:00:00,4754,5
None,298.96,0.0,0.0,75,Clouds,broken clouds,2016-05-23 13:00:00,4778,5
None,300.52,0.0,0.0,75,Clouds,broken clouds,2016-05-23 14:00:00,5328,5
None,299.67,0.0,0.0,90,Clouds,overcast clouds,2016-05-23 15:00:00,5886,5
None,298.35,0.0,0.0,90,Clouds,overcast clouds,2016-05-23 16:00:00,6653,5
None,296.85,0.0,0.0,90,Clouds,overcast clouds,2016-05-23 17:00:00,6550,5
None,296.19,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-05-23 18:00:00,4828,5
None,296.19,0.0,0.0,90,Rain,light rain,2016-05-23 18:00:00,4828,5
None,295.29,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2016-05-23 19:00:00,3201,5
None,295.29,0.0,0.0,90,Drizzle,light intensity drizzle,2016-05-23 19:00:00,3201,5
None,293.29,0.51,0.0,90,Rain,moderate rain,2016-05-23 20:00:00,2482,5
None,293.29,0.51,0.0,90,Thunderstorm,proximity thunderstorm,2016-05-23 20:00:00,2482,5
None,292.37,0.51,0.0,75,Rain,light rain,2016-05-23 21:00:00,2293,5
None,292.37,0.51,0.0,75,Thunderstorm,proximity thunderstorm,2016-05-23 21:00:00,2293,5
None,292.37,0.51,0.0,75,Drizzle,light intensity drizzle,2016-05-23 21:00:00,2293,5
None,291.35,0.0,0.0,40,Rain,light rain,2016-05-23 22:00:00,1651,5
None,290.86,0.0,0.0,40,Rain,moderate rain,2016-05-23 23:00:00,1186,5
None,290.59,0.51,0.0,90,Rain,moderate rain,2016-05-24 00:00:00,657,5
None,290.8,0.0,0.0,40,Rain,light rain,2016-05-24 01:00:00,432,5
None,290.77,0.0,0.0,90,Rain,light rain,2016-05-24 02:00:00,314,5
None,291.18,0.0,0.0,90,Clouds,overcast clouds,2016-05-24 03:00:00,346,5
None,291.03,0.0,0.0,40,Clouds,scattered clouds,2016-05-24 04:00:00,877,5
None,290.99,0.0,0.0,40,Mist,mist,2016-05-24 05:00:00,3058,5
None,290.99,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2016-05-24 05:00:00,3058,5
None,290.58,0.0,0.0,75,Mist,mist,2016-05-24 06:00:00,6167,5
None,290.58,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-05-24 06:00:00,6167,5
None,290.84,0.0,0.0,40,Mist,mist,2016-05-24 07:00:00,6409,5
None,292.43,0.0,0.0,40,Mist,mist,2016-05-24 08:00:00,5301,5
None,294.56,0.0,0.0,75,Mist,mist,2016-05-24 10:00:00,4652,5
None,294.88,0.0,0.0,75,Mist,mist,2016-05-24 10:00:00,4652,5
None,296.5,0.0,0.0,75,Clouds,broken clouds,2016-05-24 11:00:00,4621,5
None,297.59,0.0,0.0,75,Clouds,broken clouds,2016-05-24 12:00:00,4885,5
None,300.28,0.0,0.0,40,Clouds,scattered clouds,2016-05-24 14:00:00,5398,5
None,300.18,0.0,0.0,40,Clouds,scattered clouds,2016-05-24 14:00:00,5398,5
None,300.52,0.0,0.0,40,Clouds,scattered clouds,2016-05-24 15:00:00,6062,5
None,301.03,0.0,0.0,40,Clouds,scattered clouds,2016-05-24 16:00:00,6670,5
None,300.06,0.0,0.0,1,Haze,haze,2016-05-24 18:00:00,4611,5
None,299.88,0.0,0.0,75,Haze,haze,2016-05-24 18:00:00,4611,5
None,299.04,0.0,0.0,75,Haze,haze,2016-05-24 19:00:00,3456,5
None,297.97,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2016-05-24 20:00:00,2933,5
None,296.29,0.25,0.0,1,Rain,light rain,2016-05-24 21:00:00,2804,5
None,296.29,0.25,0.0,1,Drizzle,light intensity drizzle,2016-05-24 21:00:00,2804,5
None,293.89,0.0,0.0,40,Clouds,scattered clouds,2016-05-24 22:00:00,1871,5
None,292.3,0.0,0.0,20,Clouds,few clouds,2016-05-24 23:00:00,1129,5
None,291.31,0.0,0.0,1,Clear,sky is clear,2016-05-25 00:00:00,718,5
None,290.84,0.0,0.0,40,Clouds,scattered clouds,2016-05-25 01:00:00,454,5
None,290.45,0.0,0.0,20,Clouds,few clouds,2016-05-25 02:00:00,323,5
None,290.18,0.6,0.0,40,Rain,light rain,2016-05-25 03:00:00,356,5
None,289.98,0.0,0.0,40,Clouds,scattered clouds,2016-05-25 04:00:00,912,5
None,290.04,0.0,0.0,75,Clouds,broken clouds,2016-05-25 05:00:00,2981,5
None,290.12,0.0,0.0,75,Clouds,broken clouds,2016-05-25 06:00:00,6038,5
None,290.86,0.0,0.0,90,Clouds,overcast clouds,2016-05-25 07:00:00,6658,5
None,292.62,0.0,0.0,90,Clouds,overcast clouds,2016-05-25 08:00:00,5879,5
None,292.8,3.3,0.0,90,Rain,moderate rain,2016-05-25 10:00:00,4506,5
None,292.8,3.3,0.0,90,Thunderstorm,thunderstorm,2016-05-25 10:00:00,4506,5
None,292.8,3.3,0.0,90,Mist,mist,2016-05-25 10:00:00,4506,5
None,293.58,2.54,0.0,90,Rain,moderate rain,2016-05-25 10:00:00,4506,5
None,292.18,0.51,0.0,75,Rain,moderate rain,2016-05-25 11:00:00,4885,5
None,292.18,0.51,0.0,75,Thunderstorm,thunderstorm with heavy rain,2016-05-25 11:00:00,4885,5
None,292.56,0.0,0.0,75,Rain,light rain,2016-05-25 12:00:00,4918,5
None,293.98,0.0,0.0,75,Rain,moderate rain,2016-05-25 14:00:00,5295,5
None,293.98,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-05-25 14:00:00,5295,5
None,294.42,0.0,0.0,90,Rain,light rain,2016-05-25 14:00:00,5295,5
None,294.42,0.0,0.0,90,Drizzle,light intensity drizzle,2016-05-25 14:00:00,5295,5
None,294.95,0.6,0.0,90,Rain,light rain,2016-05-25 15:00:00,5537,5
None,295.79,0.0,0.0,90,Rain,light rain,2016-05-25 16:00:00,6446,5
None,296.46,0.0,0.0,75,Clouds,broken clouds,2016-05-25 18:00:00,4603,5
None,296.5,0.0,0.0,75,Clouds,broken clouds,2016-05-25 18:00:00,4603,5
None,296.37,0.0,0.0,20,Clouds,few clouds,2016-05-25 19:00:00,3465,5
None,295.45,0.0,0.0,20,Clouds,few clouds,2016-05-25 20:00:00,3140,5
None,293.62,0.0,0.0,20,Clouds,few clouds,2016-05-25 21:00:00,2945,5
None,292.99,0.0,0.0,40,Thunderstorm,thunderstorm,2016-05-25 22:00:00,2000,5
None,291.69,0.0,0.0,1,Mist,mist,2016-05-25 23:00:00,1696,5
None,291.15,0.0,0.0,20,Mist,mist,2016-05-26 00:00:00,654,5
None,291.03,0.0,0.0,40,Mist,mist,2016-05-26 01:00:00,440,5
None,290.97,1.52,0.0,90,Rain,moderate rain,2016-05-26 02:00:00,301,5
None,290.97,1.52,0.0,90,Thunderstorm,proximity thunderstorm,2016-05-26 02:00:00,301,5
None,290.97,1.52,0.0,90,Mist,mist,2016-05-26 02:00:00,301,5
None,290.79,10.92,0.0,90,Rain,heavy intensity rain,2016-05-26 03:00:00,356,5
None,290.79,10.92,0.0,90,Thunderstorm,proximity thunderstorm,2016-05-26 03:00:00,356,5
None,290.79,10.92,0.0,90,Mist,mist,2016-05-26 03:00:00,356,5
None,290.14,1.78,0.0,90,Rain,moderate rain,2016-05-26 04:00:00,1050,5
None,290.14,1.78,0.0,90,Thunderstorm,thunderstorm with rain,2016-05-26 04:00:00,1050,5
None,290.14,1.78,0.0,90,Mist,mist,2016-05-26 04:00:00,1050,5
None,289.64,0.0,0.0,90,Rain,moderate rain,2016-05-26 05:00:00,3029,5
None,289.64,0.0,0.0,90,Mist,mist,2016-05-26 05:00:00,3029,5
None,289.28,0.0,0.0,90,Mist,mist,2016-05-26 06:00:00,6075,5
None,289.28,0.0,0.0,90,Rain,light rain,2016-05-26 06:00:00,6075,5
None,289.52,0.0,0.0,90,Clouds,overcast clouds,2016-05-26 07:00:00,6983,5
None,290.15,0.0,0.0,75,Clouds,broken clouds,2016-05-26 08:00:00,6176,5
None,293.71,0.0,0.0,20,Clouds,few clouds,2016-05-26 10:00:00,4694,5
None,294.01,0.0,0.0,20,Clouds,few clouds,2016-05-26 10:00:00,4694,5
None,295.48,0.0,0.0,1,Clear,sky is clear,2016-05-26 11:00:00,4919,5
None,297.06,0.0,0.0,1,Clear,sky is clear,2016-05-26 12:00:00,5211,5
None,298.66,0.0,0.0,20,Clouds,few clouds,2016-05-26 14:00:00,5311,5
None,298.75,0.0,0.0,20,Clouds,few clouds,2016-05-26 14:00:00,5311,5
None,299.47,0.0,0.0,40,Clouds,scattered clouds,2016-05-26 15:00:00,5726,5
None,299.45,0.0,0.0,40,Clouds,scattered clouds,2016-05-26 16:00:00,6352,5
None,299.25,0.0,0.0,1,Clear,sky is clear,2016-05-26 18:00:00,4729,5
